date,portfolio_daily_return,portfolio_cumulative_return
2020-01-03,-0.0010319421937560283,-0.0010319421937560191
2020-01-06,0.003735506396311906,0.00269970937589048
2020-01-07,-0.006588447396581722,-0.003906524913900311
2020-01-08,0.0057906800991020645,0.0018615337491261208
2020-01-09,0.005446858301976124,0.007318531561658181
2020-01-10,-0.008263739029426904,-0.0010056859026729148
2020-01-13,0.01016481446374939,0.009148905950467023
2020-01-14,-0.0038803153611623236,0.005233089949007397
2020-01-15,0.002986706202621546,0.00823542585383863
2020-01-16,0.012022865993466894,0.02035730526874535
2020-01-17,0.002958356267223607,0.023375885697594523
2020-01-21,-0.0062493881938640436,0.016980412519630894
2020-01-22,-0.004360686396164779,0.012545679869590431
2020-01-23,0.007216674744670641,0.01985289270533075
2020-01-24,-0.007093670818639629,0.012618392001041645
2020-01-27,-0.017224907141606443,-0.004823865771059088
2020-01-28,0.009476577427065463,0.004606997918529254
2020-01-29,-0.003389246511374059,0.0012021371555319682
2020-01-30,0.009140353708662313,0.010353478823002193
2020-01-31,-0.017956418877325263,-0.007788851456906443
2020-02-03,0.006220719734240899,-0.001616583984630493
2020-02-04,0.022998094799180885,0.02134433246282086
2020-02-05,0.010488910025479161,0.03205712127105653
2020-02-06,0.004270632979217785,0.036464658449593124
2020-02-07,-0.0005411424816418016,0.035903783392185584
2020-02-10,0.007815858843361516,0.04400026113848288
2020-02-11,0.010923821463092556,0.05540473359858167
2020-02-12,0.007084685718709607,0.06288194444216622
2020-02-13,-0.0032998339463824558,0.059374610520898985
2020-02-14,-0.0003183680145516304,0.05903733952948098
2020-02-18,0.00046496672499852414,0.05952975665289317
2020-02-19,0.0016939394530707072,0.06132453590938991
2020-02-20,-0.006115453772704959,0.054834054772198604
2020-02-21,-0.0006062840814808173,0.054194525676186434
2020-02-24,-0.028583555229653942,0.0240618982287224
2020-02-25,-0.0308504014569686,-0.007530822448418961
2020-02-26,0.0015697108499120452,-0.005972932812213005
2020-02-27,-0.03831488842942794,-0.04405896898734463
2020-02-28,-0.01563520070830681,-0.05900529887253325
2020-03-02,0.042910185715314776,-0.018627041490026586
2020-03-03,-0.028877723803414523,-0.0469668587340174
2020-03-04,0.040617878226311535,-0.008256674656436536
2020-03-05,-0.032744029607637046,-0.04073034746466253
2020-03-06,-0.014234534451211305,-0.054385104381678206
2020-03-09,-0.08538454431979513,-0.13512600134605923
2020-03-10,0.04725424118753404,-0.09425703681683895
2020-03-11,-0.04632145979730713,-0.13621237307262157
2020-03-12,-0.0991346150621795,-0.22184362696354076
2020-03-13,0.09219729059784891,-0.15009971770813013
2020-03-16,-0.12069629514500367,-0.2526795330234516
2020-03-17,0.06683677324297232,-0.20273104443230794
2020-03-18,-0.05766272942294263,-0.24870374849451982
2020-03-19,0.018451391856723037,-0.23484128695750506
2020-03-20,-0.042645840394735436,-0.2674721233105565
2020-03-23,-0.016979463884156987,-0.279910053936943
2020-03-24,0.08456230155226344,-0.2190175907732057
2020-03-25,0.0286728075187722,-0.19662463247789896
2020-03-26,0.07063523352806508,-0.13987802578228026
2020-03-27,-0.026820363314851353,-0.1629468096258867
2020-03-30,0.03314327145284742,-0.1352041285168455
2020-03-31,-0.0078634687466094,-0.1420044238244501
2020-04-01,-0.03288543264249854,-0.17021997955233292
2020-04-02,0.025994737113439147,-0.1486500660588116
2020-04-03,-0.015962504334499375,-0.1622397430695236
2020-04-06,0.0615938860574242,-0.11063883326070945
2020-04-07,-0.012148795204333358,-0.12144349993811199
2020-04-08,0.02559184104902642,-0.0989596216359393
2020-04-09,0.014037509533491633,-0.08631125873459278
2020-04-13,-0.009916126492496069,-0.09537151186775006
2020-04-14,0.018308474261441617,-0.07880914447661391
2020-04-15,-0.01644456443680705,-0.09395772685886572
2020-04-16,0.0007522545797283288,-0.09327615240946785
2020-04-17,0.03818081113239334,-0.05865670043537674
2020-04-20,-0.017034453235011952,-0.07469196884990215
2020-04-21,-0.028052118168693862,-0.10064881908216616
2020-04-22,0.015215459661587213,-0.08696477746731002
2020-04-23,0.0020220134093719404,-0.08511860800411997
2020-04-24,0.009374404165742575,-0.07654214007183335
2020-04-27,0.011658474371062032,-0.06577603027910517
2020-04-28,-0.003303754099973952,-0.0688624765493645
2020-04-29,0.025670959574859403,-0.04495928282622852
2020-04-30,-0.009912231848150925,-0.054425867839279274
2020-05-01,-0.02370150528744852,-0.07683739813236112
2020-05-04,0.00026221667010269383,-0.076595329508936
2020-05-05,0.009633969649463434,-0.06769927693925237
2020-05-06,-0.01441623468474364,-0.08113954295965231
2020-05-07,0.020205924305445683,-0.06257311811742772
2020-05-08,0.01606544717680956,-0.04751293606442197
2020-05-11,-0.005494499591266697,-0.05274637584790276
2020-05-12,-0.013622429481937358,-0.06565027154442427
2020-05-13,-0.018132517413849712,-0.08259238426627069
2020-05-14,0.007603175285037476,-0.07561717335601892
2020-05-15,0.00616454718379704,-0.0699187718052805
2020-05-18,0.04180305199581433,-0.031038537862725812
2020-05-19,-0.01511456178721508,-0.04568396575162992
2020-05-20,0.012675634225467223,-0.033587404765999085
2020-05-21,-0.006410078178360914,-0.03978218505400166
2020-05-22,-0.000921815294220401,-0.04066732852160182
2020-05-26,0.017838034211286345,-0.023554719507765554
2020-05-27,0.02671878790126919,0.002534714838901664
2020-05-28,-0.001976509417508072,0.0005531955336437466
2020-05-29,0.0005147766244582087,0.0010682569302313816
2020-06-01,3.6975474874475643e-06,0.001071958427649733
2020-06-02,0.008520459029931043,0.009601551035445244
2020-06-03,0.021682695473459617,0.031492434016079374
2020-06-04,0.0018644526669877618,0.033415602835658254
2020-06-05,0.0265927497527485,0.0608969653524527
2020-06-08,0.017169210919794276,0.07911172911475872
2020-06-09,-0.012841101696077372,0.0652547456597663
2020-06-10,-0.008105766879175942,0.0566200390245124
2020-06-11,-0.05789299247834633,-0.004550856947203696
2020-06-12,0.015313707248223288,0.010693159810001518
2020-06-15,0.006473446313235869,0.017235827719186192
2020-06-16,0.01635656790596176,0.03387431461165247
2020-06-17,-0.005421235736766049,0.028269438229955313
2020-06-18,0.0033313632710572395,0.03169497726922521
2020-06-19,-0.005326174164092138,0.026199990136070328
2020-06-22,0.005877520527750685,0.0322315016436725
2020-06-23,0.001551130307823889,0.03383262721056268
2020-06-24,-0.022392416410714485,0.01068261652308089
2020-06-25,0.018188430241305797,0.02906534678981143
2020-06-26,-0.02754849886782306,0.0007161412488563279
2020-06-29,0.017870945485046363,0.01859988485512054
2020-06-30,0.010088655812202446,0.028876188503772937
2020-07-01,0.003039756019959115,0.03200372109156979
2020-07-02,0.004107209773367039,0.03624237686098808
2020-07-06,0.014883699718522362,0.05166549723379488
2020-07-07,-0.012349893906244842,0.03867753991809919
2020-07-08,0.007807232020370274,0.046786736466587264
2020-07-09,-0.009502626284197254,0.036839513310690686
2020-07-10,0.01973074013737908,0.05729712431199063
2020-07-13,-0.003671097538959061,0.053415683440980244
2020-07-14,0.01583609318522777,0.07009767236673192
2020-07-15,0.01264536353195552,0.08362944644850856
2020-07-16,-0.004056844872377708,0.07923332988512644
2020-07-17,0.0007158514206570989,0.08000590059754531
2020-07-20,0.002129724067744124,0.08230601515735336
2020-07-21,0.0072885162229455215,0.09019442010701928
2020-07-22,0.008406353483348492,0.099358979768013
2020-07-23,-0.009536081573920037,0.08887540285792372
2020-07-24,-0.005013784375513625,0.08341601637619367
2020-07-27,0.006771102912319222,0.09075193771993173
2020-07-28,-0.005978719031512988,0.0842306383512259
2020-07-29,0.010630141580627653,0.09575616354295358
2020-07-30,-0.007966945842933702,0.08702633353094602
2020-07-31,-0.0006426545728329788,0.08632775108691249
2020-08-03,0.008099537003558158,0.09512650290483293
2020-08-04,0.0019201654514304247,0.09722932698065656
2020-08-05,0.008952790640605139,0.10705259142984636
2020-08-06,-5.68311847416322e-05,0.10698967631950418
2020-08-07,0.003101967673232888,0.11042352251004983
2020-08-10,0.009697675978208418,0.12119205002993305
2020-08-11,-0.0007054045036627131,0.1204011561083711
2020-08-12,0.008229099710615643,0.12962104893787596
2020-08-13,-0.0034216628724079347,0.12575586653483461
2020-08-14,0.002743369148533956,0.1288442304478674
2020-08-17,-0.0007208131527025618,0.12803054467920827
2020-08-18,-0.0026915088492831278,0.12499444048594244
2020-08-19,-0.0030785441281774026,0.12153109545695218
2020-08-20,0.002621191010549424,0.12447084268241548
2020-08-21,0.006323069585070539,0.13158095006707926
2020-08-24,0.010938780360743767,0.14395906554026472
2020-08-25,0.0004916979250737107,0.14452154783916016
2020-08-26,0.013454675784867727,0.159920714194131
2020-08-27,0.00018957795669270966,0.16014060959305354
2020-08-28,0.003999910784764289,0.16478106852920793
2020-08-31,-0.006549654857071741,0.1571521545462904
2020-09-01,0.01072877314026599,0.16956697750118743
2020-09-02,0.012193410427453356,0.18382798768025532
2020-09-03,-0.03031896976161877,0.1479355427188196
2020-09-04,-0.003886897901112667,0.14347363446721317
2020-09-08,-0.022235712996127283,0.11804768291256162
2020-09-09,0.01625112958025435,0.13621722068447673
2020-09-10,-0.01598885742164941,0.11805040554292989
2020-09-11,0.007806398725259797,0.12677835280353644
2020-09-14,0.010850687074039795,0.1390046721116096
2020-09-15,0.0038813075570240507,0.14342549955296224
2020-09-16,-0.001093261811135439,0.1421754361204226
2020-09-17,-0.004256597521337964,0.1373136549900993
2020-09-18,-0.004763472169264606,0.13189609304682937
2020-09-21,-0.016768100263916588,0.11291634587028465
2020-09-22,0.012359998304701929,0.12667199001851648
2020-09-23,-0.022441390551682205,0.10138790386686991
2020-09-24,0.001412277960657199,0.10294336972963536
2020-09-25,0.016507915664183147,0.1211506658595023
2020-09-28,0.01546059026125927,0.13848431692549412
2020-09-29,-0.005921547811892719,0.13174272760972983
2020-09-30,0.009470782674297554,0.14246121702613812
2020-10-01,0.0026594197465917785,0.14549950094641262
2020-10-02,-0.0037977248721215006,0.14114920900066563
2020-10-05,0.016087066214213554,0.15950695188615693
2020-10-06,-0.013480158626158716,0.1438766142465977
2020-10-07,0.0195335674762408,0.16622060527547733
2020-10-08,0.009124221496543287,0.17686146039184347
2020-10-09,0.008083653707796597,0.18637480089970304
2020-10-12,0.010852328768590273,0.19924973028183746
2020-10-13,0.0001786697130747144,0.199463999887052
2020-10-14,-0.005401884627620505,0.1929846337446779
2020-10-15,0.0010053110385712903,0.19418395436582725
2020-10-16,0.001961490599103999,0.19652633496591676
2020-10-19,-0.011806500279818126,0.18239954645733203
2020-10-20,-0.0029786583524246137,0.17887758217237382
2020-10-21,-0.012767921742677747,0.16382576545899985
2020-10-22,0.004545740587399652,0.1691162154777084
2020-10-23,0.007763829490519305,0.17819303442927859
2020-10-26,-0.017165152872301016,0.15796917088021978
2020-10-27,-0.008108588968518656,0.14857967483533585
2020-10-28,-0.03166347835999507,0.11221164715645693
2020-10-29,0.00720025857048109,0.12021985860108408
2020-10-30,-0.009636474341818512,0.10942488867647926
2020-11-02,0.015426581570278614,0.12653952221774412
2020-11-03,0.021400461628027823,0.1506479880354219
2020-11-04,0.011102405393976585,0.16342294846435457
2020-11-05,0.022012612172739594,0.18903292662176563
2020-11-06,0.0031747533386762825,0.1928078128753541
2020-11-09,0.011455544479174557,0.2064720758308547
2020-11-10,0.008710962826341838,0.21698160923443655
2020-11-11,9.476954253838377e-05,0.21709694202482144
2020-11-12,-0.004688394992771848,0.21139071081611438
2020-11-13,0.012518840597966232,0.2265559180266783
2020-11-16,0.015547664749943206,0.24562599823721598
2020-11-17,-0.0030134112668832773,0.24187241481980526
2020-11-18,-0.0069323681741980175,0.23326329801489387
2020-11-19,0.002234091425848037,0.23601852097480203
2020-11-20,-0.004768332751452208,0.2301247733798364
2020-11-23,0.007283683934585509,0.2390846134292388
2020-11-24,0.01448058256698831,0.2570272804814857
2020-11-25,-0.004004553370803385,0.2519934476482417
2020-11-27,0.005211782842965975,0.25851856561820075
2020-11-30,-0.006712542002171107,0.25007070688597643
2020-12-01,0.004981249468082705,0.2562976209297181
2020-12-02,0.0005341673239863174,0.2569686940680205
2020-12-03,-0.0015710545927996404,0.2549939276281996
2020-12-04,0.009630194769036466,0.26707976358521734
2020-12-07,-0.0039416133332265384,0.26208542509480837
2020-12-08,0.0026694662708515735,0.26545451956803223
2020-12-09,-0.006422869963063505,0.25732666974467566
2020-12-10,-0.0010284296926179437,0.25603359766418987
2020-12-11,0.00302009591944935,0.2598269396071866
2020-12-14,-0.004128276674539573,0.2546260254384498
2020-12-15,0.011682572059079074,0.26928328438783034
2020-12-16,0.001373105599602478,0.271026144373105
2020-12-17,0.004782644236447303,0.27710501023686507
2020-12-18,0.0036264119426851066,0.2817363190980511
2020-12-21,-0.003392081692252775,0.27738856479574303
2020-12-22,0.0005136890794064829,0.27804474535163726
2020-12-23,0.0009329296900035289,0.27923707123972896
2020-12-24,0.002059609137898212,0.28187179960119235
2020-12-28,0.002364688434488975,0.28490302702020687
2020-12-29,-0.0023022066736304936,0.281944914696433
2020-12-30,0.0011869661957178005,0.2834665399749501
2020-12-31,0.008075377950604824,0.29383101737220296
2021-01-04,-0.018504265345303944,0.2698896249147631
2021-01-05,0.008377939761034434,0.28052868369546147
2021-01-06,0.013890092676321896,0.29831534578667984
2021-01-07,0.015779412194360826,0.31880199878611193
2021-01-08,-0.0013035982949256525,0.3170828107491499
2021-01-11,-0.0010312604342484356,0.31572455535779564
2021-01-12,0.0031801811133257804,0.31990879773908354
2021-01-13,-0.00044343458020459393,0.3193235045354499
2021-01-14,-0.006602624316651009,0.3106125070828749
2021-01-15,-0.008585518453123294,0.2993602192184208
2021-01-19,0.0020627116373570648,0.3020404246637214
2021-01-20,0.02092063855971604,0.3292799417782504
2021-01-21,-0.0032594732808811097,0.32494718932521294
2021-01-22,-0.0024266158901534622,0.32173205142198213
2021-01-25,-0.0020432139855411464,0.3190314700093786
2021-01-26,-0.007430752590133974,0.30923007349713827
2021-01-27,-0.027331209870388992,0.27344723158976314
2021-01-28,0.01608146700664545,0.2939261312292778
2021-01-29,-0.01601447549126768,0.2732045829131957
2021-02-01,0.014699744449429033,0.29192036491386153
2021-02-02,0.021485428324140812,0.31967782731471606
2021-02-03,0.0013546614155161832,0.32146554394829163
2021-02-04,0.013217446483923622,0.3389319440557772
2021-02-05,-0.0009670189627205956,0.3376371714760831
2021-02-08,0.009797723941079974,0.3507429712155328
2021-02-09,0.0019036942015899937,0.3533143727776742
2021-02-10,-0.0017208334445669982,0.3509855441439851
2021-02-11,0.0002593262929298888,0.35133589021694966
2021-02-12,0.0007946221945774741,0.35240969170764513
2021-02-16,0.00039329689961984217,0.3529415902464097
2021-02-17,-0.0038005456400215165,0.34779967398439493
2021-02-18,-0.004844717760276732,0.3412699649665476
2021-02-19,0.010222294928809198,0.3549808221275892
2021-02-22,-0.0008405996928242837,0.353841825664726
2021-02-23,0.005773370072577828,0.36165805554402275
2021-02-24,0.01157770341800565,0.37742292866784966
2021-02-25,-0.012869382768177107,0.35969634576515963
2021-02-26,-0.009004287445324043,0.34745324902953345
2021-03-01,0.022814019511052823,0.37819407374312486
2021-03-02,-0.005891539903499908,0.3700743883629001
2021-03-03,-0.01062929115884997,0.35551146877970763
2021-03-04,-0.011125101688335588,0.3404312658498283
2021-03-05,0.019617285161877204,0.36672688823190036
2021-03-08,-0.0011221895354808276,0.3651931616200663
2021-03-09,0.005862344051332451,0.37319639363000934
2021-03-10,0.010142723513957804,0.3871243449809625
2021-03-11,0.0064568523003103746,0.39608080199866924
2021-03-12,0.0048824035521889304,0.4028970318654901
2021-03-15,0.007230550731039114,0.41304075002481766
2021-03-16,-0.002937793507668522,0.4088895280833236
2021-03-17,0.005210166832727958,0.41623007757352104
2021-03-18,-0.006123424198243825,0.4075579000462266
2021-03-19,-0.004432990315586604,0.4013182095066943
2021-03-22,0.004579892758361806,0.4077360966265744
2021-03-23,-0.010657495541357805,0.3927331554533684
2021-03-24,-0.001505684510674864,0.39063613871369895
2021-03-25,0.004285010735841729,0.3965950294977365
2021-03-26,0.013959052476417388,0.41609017280279925
2021-03-29,0.0002574471484387928,0.4164547411797197
2021-03-30,0.0010253027749666723,0.41790703615646607
2021-03-31,0.0028914264085845185,0.4220068100057266
2021-04-01,0.010882104358734483,0.4374812365110399
2021-04-05,0.011373116573067749,0.4538298781854775
2021-04-06,0.0013975817799228446,0.4558617243343368
2021-04-07,0.00059032264674985,0.45672115248074774
2021-04-08,0.005758421362342193,0.4651095666841687
2021-04-09,0.004635116826290317,0.4719005206890654
2021-04-12,0.0023696192942058714,0.47538836456204203
2021-04-13,0.0008081779968283209,0.47658074097505754
2021-04-14,-0.0020932831413084324,0.47348983940319367
2021-04-15,0.00896312091598575,0.4866969070022409
2021-04-16,0.002627953825394583,0.49060387782619985
2021-04-19,-0.0031206920580881207,0.48595216214291237
2021-04-20,-0.013248292292976218,0.46626583356546303
2021-04-21,0.004002190491752348,0.47213410874294026
2021-04-22,-0.0102737638660926,0.45700975053049464
2021-04-23,0.011329239599514,0.47351656309308265
2021-04-26,-2.338192422259716e-05,0.47348210944046376
2021-04-27,0.0022709778043395554,0.4768283546060943
2021-04-28,-0.004688195436597506,0.46990469465339224
2021-04-29,0.006122120710498687,0.478903628626989
2021-04-30,-0.00891681470104636,0.46571651900981714
2021-05-03,0.0018946539687427295,0.468493544629611
2021-05-04,-0.0007307125719619501,0.4674204979347052
2021-05-05,0.0029539357939326995,0.47175516386830507
2021-05-06,0.009453186537999925,0.48566793997061675
2021-05-07,0.010234689878548196,0.5008732905987174
2021-05-10,-0.0073195971460686664,0.4898875027442404
2021-05-11,-0.006888759569684167,0.4796240259519582
2021-05-12,-0.019432940368419842,0.4508705804879525
2021-05-13,0.014263193336949878,0.47156462808434485
2021-05-14,0.014853276597278395,0.4934221845360527
2021-05-17,-0.0029272379269615545,0.489050582476513
2021-05-18,-0.014083218888392156,0.4680799571876084
2021-05-19,-0.008519952612691142,0.4555719855207283
2021-05-20,0.008069991068883954,0.46731843844399834
2021-05-21,0.0026913299176059106,0.4712674764560374
2021-05-24,0.006391072145738014,0.480670453043746
2021-05-25,-0.002157646460159471,0.4774756896820733
2021-05-26,0.0007357536103701,0.47856274775499097
2021-05-27,0.005116044664959884,0.48612714081245123
2021-05-28,-0.0016337687797389328,0.4836991526870691
2021-06-01,0.003414204990497836,0.48876480573857095
2021-06-02,-0.0007407719267876457,0.48766197056489036
2021-06-03,-0.0011660868404382544,0.4859272275179942
2021-06-04,0.0071522152723209505,0.4965548989282058
2021-06-07,-0.0021423482666202216,0.4933487571345849
2021-06-08,0.0007767767861519728,0.4945087557827559
2021-06-09,-0.0057731851744570305,0.48588067999077467
2021-06-10,-0.001390456872236818,0.4838146269879575
2021-06-11,-0.0002910732677887006,0.4833827282156875
2021-06-14,-0.0010496225437177998,0.4818257362631908
2021-06-15,-0.0006769597628152547,0.4808225998642366
2021-06-16,-0.005484826617954909,0.47270054465203204
2021-06-17,-0.004729591244694267,0.4657352730499893
2021-06-18,-0.009674718303877127,0.45155469717517427
2021-06-21,0.01470894868939066,0.47290554073576807
2021-06-22,0.006414057306837908,0.48235284128160627
2021-06-23,0.0008763747811366687,0.48365193792845185
2021-06-24,0.007134005978567286,0.4942363197237465
2021-06-25,0.003138295423087559,0.4989256747269468
2021-06-28,-0.00030750003191326613,0.49846475503413257
2021-06-29,-0.0015407137640446674,0.4961560497611157
2021-06-30,0.002354534116879115,0.49967880022445343
2021-07-01,0.0047296008070715915,0.5067716822883432
2021-07-02,0.0043763498972210785,0.5133658423852616
2021-07-06,-0.0045591536455006085,0.5064661749879746
2021-07-07,0.00517671349202545,0.514264718761315
2021-07-08,-0.009625952106499825,0.499688479101956
2021-07-09,0.011878774721187863,0.5175029406971692
2021-07-12,0.002032286256217328,0.5205869410673176
2021-07-13,-0.004205284368044016,0.5141924405737954
2021-07-14,-0.0007430047641938514,0.5130673883765429
2021-07-15,-0.00036968896467822507,0.5125080240602455
2021-07-16,-0.006449729782336011,0.502752756011442
2021-07-19,-0.01825057165598873,0.47532665915662053
2021-07-20,0.017335230704665996,0.5009017871578445
2021-07-21,0.005468847872107,0.5091099907027843
2021-07-22,-0.0006723400151711015,0.5080953556687402
2021-07-23,0.006006013271942695,0.5171529963902417
2021-07-26,-0.002814825930219898,0.5128824747958918
2021-07-27,0.000923437457241801,0.514279527141523
2021-07-28,-0.0004313308309572605,0.5136263716947795
2021-07-29,0.003977507508957267,0.5196468319539511
2021-07-30,-0.0019853442192777817,0.5166298099007876
2021-08-02,-0.0030804692252828663,0.5119578784452417
2021-08-03,0.008720787871221264,0.5251433423733842
2021-08-04,-0.009710944495036327,0.5103327600286223
2021-08-05,0.009994467790332971,0.5254277321514131
2021-08-06,0.004757894525749187,0.5326855564076423
2021-08-09,-0.0002191825411589658,0.5323496184925913
2021-08-10,0.004633607844097268,0.5394499257047378
2021-08-11,0.007680316538780662,0.5512733884297525
2021-08-12,-0.0002472104831401021,0.5508898973859164
2021-08-13,2.414761112949225e-05,0.5509273476720633
2021-08-16,-0.0012808582231946869,0.5489408296252201
2021-08-17,-0.006053309789483481,0.5395646109379191
2021-08-18,-0.011184770289940412,0.5223449344180571
2021-08-19,-0.0017111659453885163,0.5197399496091462
2021-08-20,0.00332237782297224,0.5247890999144127
2021-08-23,0.009807918657727096,0.5397441073765623
2021-08-24,0.005162814536173631,0.547693520636114
2021-08-25,0.003635378050235491,0.5533199716895261
2021-08-26,-0.0034465707105586774,0.5479663445709753
2021-08-27,0.006642082789110047,0.5582480651863717
2021-08-30,0.001340110142332636,0.5603362892227983
2021-08-31,-0.002564439261186208,0.5563349015820618
2021-09-01,-0.0005090675604745082,0.555542621970432
2021-09-02,0.006877704137427363,0.5662411838975026
2021-09-03,-0.0007003837304724402,0.5651442140543048
2021-09-07,-0.009579879270023992,0.550150321443488
2021-09-08,-0.0006021635161186762,0.5492168774754151
2021-09-09,-0.008289496888835193,0.5363746489894516
2021-09-10,-0.007265584288487687,0.5252119894785232
2021-09-13,0.00044775121626296254,0.5258949050018713
2021-09-14,-0.005764144137642652,0.517099426830546
2021-09-15,0.006756964779433925,0.5273504142245393
2021-09-16,-0.0011344121255838701,0.5256177693946276
2021-09-17,-0.00794161437051779,0.513501901393286
